census_tract,population,housing_units,group_qtr_flag,ct_grp_qtr,pct_grp_qtr,mf_ia_110,mf_ia_h110,mf_ia_120,mf_ia_vehicle,f_vehicle_access_flag,low_income,prop_in_pov,median_income,mf_a_110,mf_a_h110,mf_a_120,mf_a_h1,mf_a_1,f_v_access_add_flag,ct_a_h1,prop_a_h1,ct_ai_h1,prop_ai_h1,ct_a_kids_h1,prop_a_kids_h1,ct_a_sen_h1,prop_a_sen_h1,ct_a_wht_h1,prop_a_wht_h1,ct_a_black_h1,prop_a_black_h1,ct_a_asian_h1,prop_a_asian_h1,ct_a_islander_h1,prop_a_islander_h1,ct_a_native_h1,prop_a_native_h1,ct_a_mult_h1,prop_a_mult_h1,ct_a_his_h1,prop_a_his_h1,ct_va_h1,prop_va_h1,ct_snap_h1,prop_snap_h1,ct_i_pop,ct_kids,ct_seniors,ct_white,ct_black,ct_asian,ct_islander,ct_native,ct_multi,ct_hispanic,ct_housing_no_vehicle,ct_snap,ho_tooth_loss,ho_arthritis,ub_alcoholic,ho_cancer,prev_c_cancer_screen,prev_chol_screen,ho_kidney_disease,ho_pulmonary,ho_ht_disease,ho_asthma,prev_lack_insurance,ub_smoker,ho_diabetes,prev_blood_test,ho_blood_pressure,ho_choles_screened,prev_mamm_use,ho_mental_health,ub_no_activity,ub_obesity,prev_clinical_services_m,prev_clinical_services_f,ho_physical_health,ub_sleep,ho_stroke,prev_med_bpressure,prev_dr_visits,prev_checkups,state,mrfei,geometry
17031803608,7326,2834,0,0.0,0.0,0,0,0,0,0,0,13.0,92083.0,1,1,1,1,1,0,2802.0,38.25,315.0,4.31,740.0,10.1,418.0,5.7,2514.0,34.31,15.0,0.21,202.0,2.76,1.0,0.01,7.0,0.09,63.0,0.87,91.0,1.24,27.0,0.95,108.0,3.81,1747.0,1872.0,676.0,5689.0,391.0,653.0,1.0,21.0,571.0,925.0,167.0,313.0,7.5,19.6,23.6,5.9,83.1,83.8,2.3,5.3,4.6,8.9,12.5,14.3,7.4,64.8,25.4,29.2,78.6,11.2,18.5,26.1,34.7,31.0,9.4,33.2,2.3,69.7,71.6,73.7,IL,13.157894736842106,"[(-88.121848, 42.147034), (-88.12165999999999, 42.147439999999996), (-88.121545, 42.154193), (-88.111885, 42.154134), (-88.107936, 42.154103), (-88.10191999999999, 42.154063), (-88.09222, 42.153994), (-88.08259699999999, 42.153931), (-88.08143, 42.153923999999996), (-88.081285, 42.153923999999996), (-88.07669299999999, 42.153898999999996), (-88.062827, 42.153855), (-88.061464, 42.153847999999996), (-88.038669, 42.153762), (-88.034004, 42.153746999999996), (-88.028814, 42.153732), (-88.02374999999999, 42.153735), (-88.024008, 42.148941), (-88.024008, 42.146392), (-88.024008, 42.143969), (-88.02555, 42.142585), (-88.025221, 42.14226), (-88.022759, 42.139911999999995), (-88.021795, 42.139151999999996), (-88.02255099999999, 42.13914), (-88.03386499999999, 42.139236), (-88.04313599999999, 42.139283999999996), (-88.0485, 42.139292999999995), (-88.04977199999999, 42.139299), (-88.050313, 42.139302), (-88.05375, 42.139312), (-88.054948, 42.13921), (-88.05966, 42.138076999999996), (-88.0599, 42.138017), (-88.060726, 42.137814), (-88.062986, 42.13729), (-88.06472099999999, 42.136995999999996), (-88.071056, 42.136415), (-88.07475699999999, 42.136071), (-88.09329199999999, 42.133666999999996), (-88.094914, 42.133378), (-88.09555399999999, 42.133164), (-88.09797999999999, 42.132481), (-88.098598, 42.132388), (-88.101883, 42.132368), (-88.11209199999999, 42.132391999999996), (-88.11545799999999, 42.132315), (-88.116575, 42.132154), (-88.118853, 42.131524), (-88.12165399999999, 42.130147), (-88.12159799999999, 42.1387), (-88.121676, 42.139424999999996), (-88.121676, 42.142624999999995), (-88.121848, 42.147034)]"
17031803610,7198,3270,0,0.0,0.0,0,0,0,0,0,0,12.7,94239.0,1,1,1,1,1,0,6772.0,94.08,1646.0,22.87,1429.0,19.85,545.0,7.57,5233.0,72.71,221.0,3.07,956.0,13.28,0.0,0.0,10.0,0.14,352.0,4.89,614.0,8.53,82.0,2.52,139.0,4.24,1735.0,1477.0,620.0,5617.0,223.0,989.0,0.0,12.0,357.0,634.0,89.0,147.0,6.5,17.9,24.3,5.5,83.5,84.1,2.0,4.6,3.9,8.4,11.5,13.5,6.6,66.2,23.0,27.5,79.5,10.5,17.2,24.7,35.1,31.8,8.3,33.0,2.0,68.0,73.0,73.0,IL,0.0,"[(-88.09329199999999, 42.133666999999996), (-88.07475699999999, 42.136071), (-88.071056, 42.136415), (-88.06472099999999, 42.136995999999996), (-88.062986, 42.13729), (-88.060726, 42.137814), (-88.0599, 42.138017), (-88.05966, 42.138076999999996), (-88.054948, 42.13921), (-88.05375, 42.139312), (-88.050313, 42.139302), (-88.04977199999999, 42.139299), (-88.0485, 42.139292999999995), (-88.048582, 42.132062999999995), (-88.048532, 42.127342999999996), (-88.04853299999999, 42.122445), (-88.056474, 42.124527), (-88.05855299999999, 42.124808), (-88.05878799999999, 42.124824), (-88.063113, 42.124871999999996), (-88.06311099999999, 42.119833), (-88.07498, 42.12513), (-88.075623, 42.125403), (-88.090914, 42.132207), (-88.09329199999999, 42.133666999999996)]"
17031803611,6112,2057,0,0.0,0.0,0,1,0,0,0,1,11.2,67410.0,0,1,0,1,0,0,4484.0,73.37,1517.0,24.82,1259.0,20.59,206.0,3.36,2677.0,43.79,214.0,3.5,292.0,4.77,3.0,0.05,31.0,0.5,1268.0,20.75,2281.0,37.32,52.0,2.53,168.0,8.17,2136.0,1697.0,347.0,3749.0,273.0,476.0,4.0,43.0,1567.0,2890.0,74.0,221.0,10.8,16.8,24.1,4.5,81.7,80.0,2.2,5.2,4.1,8.8,22.4,17.1,7.8,59.0,24.6,27.5,77.5,12.4,23.5,29.0,30.0,27.8,10.3,35.7,2.2,64.8,63.7,70.6,,,"[(-88.02555, 42.142585), (-88.024008, 42.143969), (-88.024008, 42.146392), (-88.024008, 42.148941), (-88.02374999999999, 42.153735), (-88.022716, 42.153721999999995), (-88.016982, 42.153693), (-88.01467699999999, 42.151595), (-88.01298299999999, 42.150020999999995), (-88.01280299999999, 42.149853), (-88.013272, 42.149817), (-88.00983099999999, 42.146612999999995), (-88.00851899999999, 42.145294), (-88.00730899999999, 42.143744), (-88.011039, 42.143274), (-88.01119899999999, 42.144453), (-88.01411399999999, 42.144318), (-88.017547, 42.142814), (-88.018165, 42.142953), (-88.024031, 42.142832999999996), (-88.025221, 42.14226), (-88.02555, 42.142585)]"
17031803612,3536,1340,0,0.0,0.0,0,1,0,0,0,1,29.1,49414.0,0,1,0,1,0,0,3533.0,99.91,1651.0,46.7,924.0,26.14,104.0,2.93,2079.0,58.8,340.0,9.62,314.0,8.87,3.0,0.08,30.0,0.85,767.0,21.69,1390.0,39.31,79.0,5.91,246.0,18.39,1597.0,925.0,104.0,2082.0,340.0,314.0,3.0,30.0,767.0,1390.0,72.0,226.0,14.4,15.7,24.2,3.6,77.5,75.5,2.2,5.7,3.9,9.8,23.8,21.0,7.4,53.7,22.4,24.5,77.1,15.6,26.0,30.8,26.9,25.7,11.8,38.0,2.2,59.7,56.3,68.9,,,"[(-88.01474499999999, 42.153686), (-88.01126699999999, 42.153659999999995), (-88.00945999999999, 42.153662999999995), (-88.009382, 42.153662999999995), (-88.004466, 42.153645), (-88.004466, 42.151015), (-88.004474, 42.148058), (-88.004477, 42.144994), (-88.005123, 42.144012), (-88.00730899999999, 42.143744), (-88.00851899999999, 42.145294), (-88.00983099999999, 42.146612999999995), (-88.013272, 42.149817), (-88.01280299999999, 42.149853), (-88.01298299999999, 42.150020999999995), (-88.01467699999999, 42.151595), (-88.016982, 42.153693), (-88.01474499999999, 42.153686)]"
17031803701,2705,1386,0,0.0,0.0,0,0,0,0,0,0,8.8,143311.0,0,1,0,1,0,0,529.0,19.55,98.0,3.64,114.0,4.23,69.0,2.54,446.0,16.5,9.0,0.35,53.0,1.95,0.0,0.0,1.0,0.04,19.0,0.71,65.0,2.4,0.0,0.0,16.0,1.14,440.0,451.0,313.0,2288.0,42.0,270.0,5.0,1.0,99.0,217.0,24.0,96.0,7.8,19.3,24.5,6.2,84.3,84.6,2.2,5.1,4.6,8.6,12.0,14.3,6.8,65.9,24.0,28.4,78.3,10.8,18.2,24.8,35.4,30.4,9.0,32.3,2.3,69.4,72.5,72.9,,,"[(-88.063113, 42.124871999999996), (-88.05878799999999, 42.124824), (-88.05855299999999, 42.124808), (-88.056474, 42.124527), (-88.04853299999999, 42.122445), (-88.043722, 42.121162), (-88.04376099999999, 42.110867999999996), (-88.048608, 42.113023), (-88.06310599999999, 42.119468), (-88.06311099999999, 42.119833), (-88.063113, 42.124871999999996)]"
17031803702,6255,2567,0,58.0,0.93,0,0,0,0,0,0,4.4,119911.0,1,1,1,1,1,0,4885.0,78.1,751.0,12.01,1169.0,18.69,519.0,8.3,4097.0,65.49,47.0,0.75,453.0,7.24,1.0,0.02,25.0,0.4,263.0,4.21,421.0,6.73,71.0,2.75,68.0,2.63,916.0,1395.0,802.0,5328.0,58.0,515.0,1.0,29.0,324.0,502.0,103.0,93.0,6.0,20.1,23.6,7.0,85.9,86.3,2.2,4.6,4.6,8.0,9.8,11.4,6.7,67.8,25.8,30.1,79.1,9.2,16.2,23.5,37.8,30.9,8.1,30.6,2.2,72.0,77.0,74.9,,,"[(-88.06310599999999, 42.119468), (-88.048608, 42.113023), (-88.04376099999999, 42.110867999999996), (-88.043762, 42.110358), (-88.04378, 42.10017), (-88.04379, 42.095813), (-88.046208, 42.095832), (-88.063099, 42.095922), (-88.06310099999999, 42.099523), (-88.063102, 42.104706), (-88.063105, 42.110302), (-88.063105, 42.110385), (-88.06310599999999, 42.119468)]"
17031803800,4725,1794,0,8.0,0.17,0,0,0,0,0,0,4.7,111016.0,0,1,0,1,0,0,2512.0,53.16,248.0,5.26,626.0,13.24,270.0,5.72,2241.0,47.43,21.0,0.45,148.0,3.12,0.0,0.0,5.0,0.1,97.0,2.06,253.0,5.36,25.0,1.41,40.0,2.25,464.0,1147.0,570.0,4206.0,46.0,236.0,2.0,5.0,230.0,501.0,45.0,79.0,6.8,21.2,23.9,6.9,85.7,86.3,2.3,5.3,4.9,8.5,11.2,13.6,7.3,66.5,26.6,30.7,78.3,10.2,17.9,25.5,36.8,30.9,9.1,31.9,2.4,71.5,74.9,74.6,IL,3.703703703703704,"[(-88.04378, 42.10017), (-88.043762, 42.110358), (-88.04376099999999, 42.110867999999996), (-88.043722, 42.121162), (-88.03541899999999, 42.119062), (-88.034477, 42.118395), (-88.034109, 42.118839), (-88.030693, 42.118041999999996), (-88.02414, 42.116484), (-88.024152, 42.112733999999996), (-88.02416099999999, 42.11022), (-88.024208, 42.1025), (-88.03314999999999, 42.106443), (-88.033881, 42.107296), (-88.034083, 42.106392), (-88.034033, 42.102829), (-88.03411799999999, 42.095687), (-88.04379, 42.095813), (-88.04378, 42.10017)]"
17031803901,3452,1729,0,17.0,0.49,0,0,0,0,1,0,7.9,91600.0,1,1,1,1,1,1,3452.0,100.0,602.0,17.45,532.0,15.41,792.0,22.94,2946.0,85.34,46.0,1.33,246.0,7.13,0.0,0.0,10.0,0.29,204.0,5.91,325.0,9.41,121.0,7.02,64.0,3.69,625.0,532.0,792.0,2946.0,46.0,246.0,0.0,10.0,204.0,325.0,124.0,65.0,8.1,25.4,20.6,8.7,84.3,86.8,2.9,6.5,6.4,8.6,12.3,13.4,8.7,67.8,31.3,33.9,77.2,10.1,20.5,25.2,36.0,30.2,10.3,31.2,3.1,76.7,72.8,76.7,IL,0.0,"[(-88.034127, 42.094637), (-88.03411799999999, 42.095687), (-88.034033, 42.102829), (-88.034083, 42.106392), (-88.033881, 42.107296), (-88.03314999999999, 42.106443), (-88.024208, 42.1025), (-88.02416099999999, 42.11022), (-88.014343, 42.110208), (-88.01311799999999, 42.110206999999996), (-88.004374, 42.110158), (-88.00447299999999, 42.108185999999996), (-88.004661, 42.095591999999996), (-88.004667, 42.095295), (-88.00473199999999, 42.088314), (-88.018053, 42.088429999999995), (-88.02407699999999, 42.088443), (-88.02672199999999, 42.088454), (-88.026749, 42.084699), (-88.028998, 42.08168), (-88.030874, 42.082488999999995), (-88.032688, 42.083273999999996), (-88.032733, 42.084432), (-88.03415299999999, 42.088502999999996), (-88.034127, 42.094637)]"
17031803902,3513,1307,0,90.0,2.56,0,0,0,0,0,0,4.2,110900.0,0,1,0,1,0,0,1281.0,36.46,132.0,3.76,284.0,8.1,170.0,4.84,1120.0,31.88,14.0,0.41,30.0,0.86,0.0,0.0,0.0,0.0,116.0,3.3,251.0,7.15,5.0,0.35,6.0,0.45,392.0,733.0,487.0,3192.0,36.0,62.0,1.0,3.0,219.0,489.0,15.0,16.0,7.5,21.8,24.3,7.1,85.0,85.2,2.4,5.7,5.1,8.6,12.3,14.2,7.4,66.2,27.9,31.5,77.9,10.7,19.0,25.6,35.2,30.0,9.7,32.0,2.6,72.4,74.0,74.6,IL,5.5555555555555545,"[(-88.026749, 42.084699), (-88.02672199999999, 42.088454), (-88.02407699999999, 42.088443), (-88.018053, 42.088429999999995), (-88.00473199999999, 42.088314), (-88.00479299999999, 42.082476), (-88.00484999999999, 42.077478), (-88.004892, 42.075069), (-88.009605, 42.0766), (-88.01693999999999, 42.077794), (-88.021063, 42.078542999999996), (-88.028998, 42.08168), (-88.026749, 42.084699)]"
17031804000,4587,1871,0,1.0,0.02,0,0,0,0,0,0,4.7,91667.0,0,1,0,1,0,0,2999.0,65.38,638.0,13.91,587.0,12.79,488.0,10.64,2634.0,57.43,24.0,0.53,107.0,2.32,1.0,0.01,7.0,0.14,227.0,4.96,419.0,9.13,62.0,3.31,38.0,2.03,977.0,885.0,759.0,4012.0,36.0,179.0,1.0,9.0,350.0,659.0,99.0,60.0,9.1,23.4,22.9,7.6,83.9,85.1,2.7,6.4,5.9,8.8,14.0,15.1,8.4,64.5,28.8,31.9,76.2,11.4,21.2,26.4,34.4,29.2,10.7,32.8,2.9,73.4,70.9,74.9,IL,8.333333333333334,"[(-88.030874, 42.082488999999995), (-88.028998, 42.08168), (-88.021063, 42.078542999999996), (-88.01693999999999, 42.077794), (-88.009605, 42.0766), (-88.004892, 42.075069), (-88.00477699999999, 42.074449), (-88.00488999999999, 42.073726), (-88.00497, 42.066635999999995), (-88.006224, 42.066643), (-88.007053, 42.066649999999996), (-88.01253299999999, 42.066677999999996), (-88.018819, 42.06671), (-88.027996, 42.066724), (-88.028519, 42.066728), (-88.028418, 42.067537), (-88.02831499999999, 42.069001), (-88.02833199999999, 42.072409), (-88.028611, 42.075447), (-88.03025799999999, 42.07996), (-88.032688, 42.083273999999996), (-88.030874, 42.082488999999995)]"
17031804102,6993,2492,0,81.0,1.16,0,0,0,0,0,0,1.5,147206.0,1,1,1,1,1,0,6993.0,100.0,357.0,5.1,1707.0,24.41,1133.0,16.2,6096.0,87.17,40.0,0.57,739.0,10.57,2.0,0.03,7.0,0.1,109.0,1.56,213.0,3.05,28.0,1.12,18.0,0.71,365.0,1707.0,1133.0,6096.0,40.0,739.0,2.0,7.0,109.0,213.0,29.0,18.0,5.0,23.0,21.2,8.2,86.0,90.0,2.5,5.0,5.2,8.0,8.0,10.2,7.8,70.1,28.2,33.3,79.1,8.4,16.0,23.2,38.7,33.6,8.4,29.5,2.5,75.6,79.4,77.8,IL,7.142857142857142,"[(-88.094246, 42.110555), (-88.077854, 42.110462), (-88.075594, 42.110454999999995), (-88.063105, 42.110385), (-88.063105, 42.110302), (-88.063102, 42.104706), (-88.06310099999999, 42.099523), (-88.063099, 42.095922), (-88.063172, 42.087922999999996), (-88.06269499999999, 42.086915), (-88.062231, 42.085722), (-88.06222799999999, 42.084874), (-88.06228399999999, 42.078022999999995), (-88.062294, 42.077304), (-88.062299, 42.077206), (-88.06239599999999, 42.076701), (-88.063321, 42.074450999999996), (-88.064712, 42.074835), (-88.06786799999999, 42.075680999999996), (-88.071024, 42.076546), (-88.075267, 42.077805999999995), (-88.07791, 42.078854), (-88.079645, 42.079698), (-88.083029, 42.081576999999996), (-88.085427, 42.082614), (-88.08664999999999, 42.083072), (-88.087716, 42.083427), (-88.092404, 42.084606), (-88.09243099999999, 42.088735), (-88.092443, 42.103321), (-88.09258799999999, 42.105989), (-88.094246, 42.110555)]"
17031804104,4980,1723,0,0.0,0.0,0,0,0,0,0,0,1.9,131964.0,0,1,0,1,0,0,1930.0,38.75,46.0,0.92,495.0,9.94,188.0,3.78,1510.0,30.32,17.0,0.33,341.0,6.86,2.0,0.05,5.0,0.1,54.0,1.09,57.0,1.14,10.0,0.6,14.0,0.84,371.0,1285.0,415.0,3424.0,75.0,1321.0,3.0,8.0,149.0,214.0,26.0,41.0,4.4,17.9,22.4,6.0,85.0,87.9,1.9,3.9,3.8,7.7,8.6,10.3,6.7,67.7,23.6,29.3,79.7,8.5,15.4,21.7,37.8,34.2,7.4,31.6,1.9,70.9,78.7,75.4,IL,7.6923076923076925,"[(-88.121561, 42.101439), (-88.121708, 42.103367999999996), (-88.121658, 42.106532), (-88.12155399999999, 42.107018), (-88.121552, 42.110599), (-88.112752, 42.110588), (-88.10699, 42.11058), (-88.103017, 42.110582), (-88.094246, 42.110555), (-88.09258799999999, 42.105989), (-88.092443, 42.103321), (-88.096059, 42.103302), (-88.097278, 42.102562), (-88.10053599999999, 42.100452), (-88.10381799999999, 42.100744), (-88.109044, 42.099225), (-88.10999199999999, 42.098943999999996), (-88.11330000000001, 42.097995), (-88.115371, 42.096235), (-88.12186899999999, 42.096002), (-88.121561, 42.101439)]"
17031804105,4000,1336,0,0.0,0.0,0,0,0,0,0,0,2.7,128935.0,1,1,1,1,1,0,4000.0,100.0,187.0,4.69,1021.0,25.53,426.0,10.65,3381.0,84.53,42.0,1.05,488.0,12.2,0.0,0.0,3.0,0.08,86.0,2.15,121.0,3.03,10.0,0.78,0.0,0.0,182.0,1021.0,426.0,3381.0,42.0,488.0,0.0,3.0,86.0,121.0,11.0,0.0,4.8,20.5,22.9,6.9,85.7,88.6,2.1,4.6,4.4,8.1,8.3,10.9,7.1,69.1,25.8,31.5,79.6,8.7,15.4,23.3,37.8,34.5,8.0,30.6,2.1,72.9,79.1,76.2,IL,0.0,"[(-88.12186899999999, 42.096002), (-88.115371, 42.096235), (-88.11330000000001, 42.097995), (-88.10999199999999, 42.098943999999996), (-88.109044, 42.099225), (-88.10381799999999, 42.100744), (-88.10053599999999, 42.100452), (-88.097278, 42.102562), (-88.096059, 42.103302), (-88.092443, 42.103321), (-88.09243099999999, 42.088735), (-88.092404, 42.084606), (-88.087716, 42.083427), (-88.08664999999999, 42.083072), (-88.085427, 42.082614), (-88.083029, 42.081576999999996), (-88.079645, 42.079698), (-88.07791, 42.078854), (-88.075267, 42.077805999999995), (-88.071024, 42.076546), (-88.06786799999999, 42.075680999999996), (-88.064712, 42.074835), (-88.063321, 42.074450999999996), (-88.053556, 42.0715), (-88.043914, 42.068360999999996), (-88.041907, 42.067668999999995), (-88.04071599999999, 42.067212), (-88.03967, 42.066767), (-88.04379399999999, 42.066829), (-88.04396899999999, 42.066834), (-88.062517, 42.067069), (-88.072322, 42.067091), (-88.078711, 42.067001), (-88.082585, 42.067011), (-88.089466, 42.067032), (-88.09053399999999, 42.067035), (-88.094275, 42.067048), (-88.094628, 42.067049), (-88.097072, 42.067054), (-88.103871, 42.067074999999996), (-88.10607, 42.067074999999996), (-88.111441, 42.067088), (-88.121676, 42.067108999999995), (-88.121698, 42.078036999999995), (-88.121698, 42.085024999999995), (-88.12171699999999, 42.088656), (-88.121715, 42.091238), (-88.121696, 42.094859), (-88.12186899999999, 42.096002)]"
17031804106,7024,2619,0,0.0,0.0,0,0,0,0,0,0,3.1,127466.0,1,1,1,1,1,0,7024.0,100.0,1001.0,14.26,1782.0,25.37,826.0,11.76,5226.0,74.4,53.0,0.75,1536.0,21.87,0.0,0.0,4.0,0.06,205.0,2.92,301.0,4.29,36.0,1.39,74.0,2.81,1026.0,1782.0,826.0,5226.0,53.0,1536.0,0.0,4.0,205.0,301.0,38.0,77.0,5.1,20.4,21.6,6.8,84.9,88.5,2.2,4.6,4.5,7.9,9.2,11.3,7.4,68.1,25.5,30.9,79.4,8.8,16.6,23.0,37.2,33.5,8.2,31.8,2.2,72.8,77.2,76.1,IL,7.142857142857142,"[(-88.063099, 42.095922), (-88.046208, 42.095832), (-88.04379, 42.095813), (-88.03411799999999, 42.095687), (-88.034127, 42.094637), (-88.03415299999999, 42.088502999999996), (-88.032733, 42.084432), (-88.032688, 42.083273999999996), (-88.038833, 42.085066), (-88.043106, 42.086718), (-88.04383899999999, 42.086773), (-88.043855, 42.08253), (-88.043855, 42.082505), (-88.045667, 42.081936999999996), (-88.047277, 42.081412), (-88.04847699999999, 42.079091999999996), (-88.050195, 42.077687), (-88.053421, 42.077183), (-88.053766, 42.077166), (-88.05557, 42.077152), (-88.05949799999999, 42.077265), (-88.059489, 42.077166), (-88.06098899999999, 42.077175), (-88.062299, 42.077206), (-88.062294, 42.077304), (-88.06228399999999, 42.078022999999995), (-88.06222799999999, 42.084874), (-88.062231, 42.085722), (-88.06269499999999, 42.086915), (-88.063172, 42.087922999999996), (-88.063099, 42.095922)]"
17031804108,3879,1875,0,0.0,0.0,0,0,0,0,0,0,8.3,91910.0,0,1,0,1,0,0,1963.0,50.6,416.0,10.73,316.0,8.15,82.0,2.11,1252.0,32.27,223.0,5.75,352.0,9.08,1.0,0.02,5.0,0.13,130.0,3.34,210.0,5.42,27.0,1.41,65.0,3.47,709.0,716.0,124.0,1833.0,380.0,1412.0,2.0,14.0,238.0,398.0,61.0,121.0,4.8,10.0,25.7,3.1,81.5,81.3,1.3,2.3,2.0,7.2,11.6,10.7,4.2,65.5,15.6,19.6,81.2,9.2,14.4,19.9,36.7,32.7,5.6,34.0,1.1,56.7,74.1,70.1,,,"[(-88.06239599999999, 42.076701), (-88.062299, 42.077206), (-88.06098899999999, 42.077175), (-88.059489, 42.077166), (-88.05949799999999, 42.077265), (-88.05557, 42.077152), (-88.053766, 42.077166), (-88.053421, 42.077183), (-88.050195, 42.077687), (-88.04847699999999, 42.079091999999996), (-88.047277, 42.081412), (-88.045667, 42.081936999999996), (-88.043855, 42.082505), (-88.043866, 42.08141), (-88.04387899999999, 42.080928), (-88.043885, 42.080301), (-88.043893, 42.078827), (-88.043893, 42.077718), (-88.043891, 42.074096999999995), (-88.04391, 42.072612), (-88.043915, 42.069725999999996), (-88.043915, 42.069503), (-88.04391799999999, 42.069423), (-88.043914, 42.068360999999996), (-88.053556, 42.0715), (-88.063321, 42.074450999999996), (-88.06239599999999, 42.076701)]"
17031804109,2955,1148,0,204.0,6.9,0,0,0,0,0,0,6.3,139659.0,0,1,0,1,0,0,2428.0,82.17,483.0,16.34,446.0,15.08,564.0,19.1,2110.0,71.41,43.0,1.45,182.0,6.16,0.0,0.0,3.0,0.1,90.0,3.05,116.0,3.91,63.0,5.48,31.0,2.66,501.0,560.0,651.0,2603.0,44.0,206.0,0.0,4.0,98.0,131.0,62.0,35.0,7.5,26.9,19.6,9.2,84.5,88.5,3.0,6.7,6.8,8.6,10.3,12.7,9.4,67.7,33.1,36.0,77.7,9.5,19.9,25.3,35.9,30.4,10.4,30.6,3.2,78.0,74.4,78.3,,,"[(-88.043915, 42.069503), (-88.043915, 42.069725999999996), (-88.04391, 42.072612), (-88.043891, 42.074096999999995), (-88.043893, 42.077718), (-88.043893, 42.078827), (-88.043885, 42.080301), (-88.04387899999999, 42.080928), (-88.043866, 42.08141), (-88.043855, 42.082505), (-88.043855, 42.08253), (-88.04383899999999, 42.086773), (-88.043106, 42.086718), (-88.038833, 42.085066), (-88.032688, 42.083273999999996), (-88.03025799999999, 42.07996), (-88.028611, 42.075447), (-88.02833199999999, 42.072409), (-88.02831499999999, 42.069001), (-88.028418, 42.067537), (-88.028519, 42.066728), (-88.028669, 42.066727), (-88.029271, 42.066727), (-88.030334, 42.066728999999995), (-88.03967, 42.066767), (-88.04071599999999, 42.067212), (-88.041907, 42.067668999999995), (-88.043914, 42.068360999999996), (-88.04391799999999, 42.069423), (-88.043915, 42.069503)]"
17031804201,8173,2777,0,110.0,1.35,0,0,0,0,0,0,6.2,162694.0,1,1,1,1,1,0,7345.0,89.86,809.0,9.9,1962.0,24.01,1203.0,14.72,5770.0,70.6,60.0,0.74,1330.0,16.27,0.0,0.0,12.0,0.15,172.0,2.1,182.0,2.23,54.0,1.95,60.0,2.16,889.0,2175.0,1305.0,6543.0,73.0,1348.0,0.0,14.0,195.0,222.0,62.0,69.0,4.9,22.8,20.0,8.0,85.0,89.8,2.5,4.9,5.3,7.9,8.1,10.0,8.2,69.0,28.9,33.8,79.5,8.3,16.3,22.7,37.7,33.3,8.5,29.9,2.5,76.4,78.7,78.1,IL,13.636363636363635,"[(-88.238449, 42.154249), (-88.23680499999999, 42.154289), (-88.211867, 42.154264999999995), (-88.199584, 42.15426), (-88.175209, 42.154233999999995), (-88.15539299999999, 42.15424), (-88.150745, 42.154215), (-88.150566, 42.154218), (-88.143394, 42.154227999999996), (-88.136089, 42.154213), (-88.136083, 42.146429999999995), (-88.13613, 42.142818), (-88.136133, 42.141241), (-88.136134, 42.141003999999995), (-88.13614, 42.140277999999995), (-88.136156, 42.137561999999996), (-88.136162, 42.1366), (-88.136161, 42.135582), (-88.13619, 42.129518), (-88.136333, 42.128381999999995), (-88.137715, 42.124127), (-88.141002, 42.117722), (-88.141092, 42.113873), (-88.141094, 42.110389999999995), (-88.141088, 42.102391), (-88.14110099999999, 42.096844), (-88.141097, 42.092324), (-88.141053, 42.081495), (-88.14112399999999, 42.079254999999996), (-88.141176, 42.068954999999995), (-88.140872, 42.067789), (-88.14125899999999, 42.067125999999995), (-88.144018, 42.067125999999995), (-88.14466, 42.067236), (-88.14598699999999, 42.06733), (-88.150475, 42.067326), (-88.160626, 42.066970999999995), (-88.163412, 42.067223999999996), (-88.179801, 42.067326), (-88.18358099999999, 42.067226), (-88.184376, 42.067026), (-88.192565, 42.067409999999995), (-88.202919, 42.067426999999995), (-88.203516, 42.067434), (-88.203632, 42.067432), (-88.208388, 42.067349), (-88.213657, 42.06711), (-88.220508, 42.067043), (-88.222363, 42.067046), (-88.22337499999999, 42.066932), (-88.238186, 42.066984999999995), (-88.23819, 42.067246999999995), (-88.23821, 42.071525), (-88.238276, 42.085121), (-88.23825699999999, 42.092348), (-88.238254, 42.09265), (-88.238334, 42.106615999999995), (-88.238328, 42.108861999999995), (-88.23831299999999, 42.113442), (-88.23835199999999, 42.128931), (-88.23834599999999, 42.132287999999996), (-88.238449, 42.154249)]"
