CensusTract,State,County,Urban,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
17031230600,Illinois,Cook County,1,6818,2006,0,8.0,0.12,0,0,0,0,0,1,25.8,43354.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3697.0,2242.0,377.0,1705.0,2375.0,12.0,24.0,76.0,2626.0,4297.0,430.0,671.0
17031230700,Illinois,Cook County,1,6364,1790,0,20.0,0.31,0,0,0,0,0,1,20.5,42700.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090.0,1975.0,390.0,2041.0,993.0,53.0,13.0,88.0,3176.0,5199.0,341.0,477.0
17031230800,Illinois,Cook County,1,1314,362,0,17.0,1.29,0,0,0,0,0,1,22.2,57448.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,604.0,397.0,107.0,590.0,87.0,13.0,0.0,13.0,611.0,1148.0,9.0,89.0
17031230900,Illinois,Cook County,1,5399,1766,0,88.0,1.63,0,0,0,0,0,1,33.1,50625.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2293.0,1548.0,338.0,2075.0,1208.0,50.0,1.0,59.0,2006.0,3640.0,462.0,423.0
17031231100,Illinois,Cook County,1,1236,362,0,19.0,1.54,0,0,0,0,0,1,29.4,53631.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.0,374.0,125.0,134.0,921.0,1.0,0.0,3.0,177.0,322.0,116.0,128.0
17031231200,Illinois,Cook County,1,6095,1812,0,21.0,0.34,0,1,0,1,1,1,31.0,35982.0,0,1,0,1,0,1,,2076.0,,,1372.0,,2076.0,34.07,1372.0,22.51,638.0,10.47,161.0,2.63,154.0,2.52,1626.0,26.68,0.0,0.0,1.0,0.02,9.0,0.15,286.0,4.69,434.0,7.12,148.0,8.19,272.0,15.02,,,,,,,,,,,,,,,,,,,,,,,,,,,3763.0,1973.0,453.0,629.0,4388.0,1.0,6.0,17.0,1054.0,1665.0,611.0,831.0
17031231500,Illinois,Cook County,1,6039,1973,0,102.0,1.69,0,1,0,1,1,1,37.5,37841.0,0,1,0,1,0,1,,2545.0,,,1345.0,,2545.0,42.14,1345.0,22.26,796.0,13.18,303.0,5.02,65.0,1.08,2344.0,38.81,0.0,0.0,0.0,0.0,2.0,0.03,134.0,2.22,193.0,3.2,346.0,17.56,380.0,19.27,,,,,,,,,,,,,,,,,,,,,,,,,,,3057.0,1766.0,741.0,195.0,5566.0,10.0,2.0,6.0,260.0,393.0,821.0,884.0
17031240200,Illinois,Cook County,1,1452,788,0,0.0,0.0,0,0,0,0,0,0,6.9,192917.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.0,200.0,149.0,1212.0,46.0,91.0,6.0,0.0,97.0,213.0,216.0,86.0
17031240300,Illinois,Cook County,1,1317,668,0,0.0,0.0,0,0,0,0,0,0,4.6,164000.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163.0,165.0,62.0,1165.0,8.0,70.0,0.0,9.0,65.0,143.0,131.0,42.0
17031240500,Illinois,Cook County,1,2251,1205,0,0.0,0.0,0,0,0,0,0,0,2.7,203125.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.0,219.0,39.0,1937.0,54.0,129.0,3.0,5.0,123.0,184.0,115.0,40.0
17031240600,Illinois,Cook County,1,1457,586,0,0.0,0.0,0,0,0,0,0,0,8.2,178125.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279.0,314.0,50.0,1027.0,64.0,45.0,1.0,15.0,305.0,728.0,111.0,25.0
17031240700,Illinois,Cook County,1,1535,565,0,0.0,0.0,0,0,0,0,0,1,23.2,93167.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.0,432.0,98.0,786.0,198.0,61.0,0.0,19.0,471.0,921.0,155.0,67.0
17031240800,Illinois,Cook County,1,1617,586,0,128.0,7.92,0,0,0,0,0,1,22.1,49861.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.0,378.0,90.0,804.0,218.0,18.0,8.0,39.0,530.0,1098.0,174.0,87.0
17031240900,Illinois,Cook County,1,1182,480,0,0.0,0.0,0,0,0,0,0,1,28.9,40000.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.0,286.0,125.0,539.0,245.0,45.0,0.0,23.0,330.0,647.0,143.0,148.0
17031241000,Illinois,Cook County,1,2047,708,0,148.0,7.23,0,0,0,0,0,1,28.5,60900.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,859.0,518.0,219.0,934.0,574.0,25.0,1.0,19.0,494.0,1092.0,135.0,170.0
17031241100,Illinois,Cook County,1,3682,1531,0,0.0,0.0,0,0,0,0,0,1,23.4,62375.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1402.0,754.0,128.0,1999.0,699.0,128.0,1.0,41.0,814.0,1420.0,445.0,236.0
17031241200,Illinois,Cook County,1,1696,789,0,2.0,0.12,0,0,0,0,0,0,7.3,146250.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0,239.0,180.0,1214.0,157.0,122.0,0.0,9.0,194.0,399.0,190.0,97.0
17031241300,Illinois,Cook County,1,1857,775,0,173.0,9.32,0,0,0,0,0,0,14.7,182596.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.0,231.0,95.0,1440.0,205.0,81.0,0.0,4.0,127.0,252.0,87.0,43.0
17031241400,Illinois,Cook County,1,4595,2367,0,17.0,0.37,0,0,0,0,0,0,10.5,152000.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.0,496.0,335.0,3699.0,339.0,212.0,1.0,12.0,332.0,631.0,662.0,303.0
17031241500,Illinois,Cook County,1,2872,1369,0,50.0,1.74,0,0,0,0,0,0,12.9,149412.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.0,332.0,64.0,2250.0,82.0,152.0,0.0,3.0,385.0,598.0,247.0,58.0
17031241600,Illinois,Cook County,1,3477,1668,0,6.0,0.17,0,0,0,0,0,0,11.5,116667.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.0,430.0,87.0,2466.0,116.0,168.0,0.0,27.0,700.0,1051.0,328.0,64.0
17031242000,Illinois,Cook County,1,4565,2154,0,263.0,5.76,0,0,0,0,0,0,17.5,125667.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1329.0,623.0,526.0,2659.0,851.0,157.0,0.0,23.0,875.0,1368.0,532.0,402.0
17031242100,Illinois,Cook County,1,3648,1756,0,0.0,0.0,0,0,0,0,0,0,8.1,143875.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.0,490.0,141.0,2751.0,74.0,177.0,6.0,29.0,611.0,859.0,286.0,87.0
17031242200,Illinois,Cook County,1,3590,1781,0,0.0,0.0,0,0,0,0,0,0,6.1,170069.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,528.0,448.0,122.0,2823.0,90.0,173.0,0.0,11.0,493.0,763.0,313.0,41.0
17031242300,Illinois,Cook County,1,3240,1680,0,0.0,0.0,0,0,0,0,0,0,5.5,121250.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.0,334.0,195.0,2802.0,64.0,140.0,1.0,16.0,217.0,444.0,167.0,8.0
17031242400,Illinois,Cook County,1,2764,1475,0,9.0,0.33,0,0,0,0,0,0,10.8,113750.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.0,245.0,267.0,2488.0,42.0,97.0,0.0,3.0,134.0,212.0,203.0,63.0
17031242500,Illinois,Cook County,1,3438,1547,0,5.0,0.15,0,0,0,0,0,0,14.3,91250.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.0,587.0,251.0,2473.0,165.0,79.0,1.0,10.0,710.0,1268.0,455.0,150.0
17031242600,Illinois,Cook County,1,5831,2502,0,0.0,0.0,0,0,0,0,0,1,17.3,49565.0,0,0,0,0,0,0,,26.0,,,9.0,,26.0,0.45,9.0,0.16,3.0,0.04,1.0,0.02,22.0,0.38,0.0,0.0,2.0,0.03,0.0,0.0,0.0,0.0,2.0,0.03,6.0,0.1,3.0,0.13,2.0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,1996.0,1137.0,458.0,3519.0,692.0,94.0,3.0,44.0,1479.0,2665.0,665.0,319.0
17031242700,Illinois,Cook County,1,2029,702,0,0.0,0.0,0,0,0,0,0,1,20.6,42426.0,0,0,0,0,0,0,,15.0,,,6.0,,15.0,0.74,6.0,0.32,1.0,0.03,0.0,0.0,15.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,3.0,0.45,2.0,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,718.0,589.0,117.0,826.0,609.0,16.0,1.0,7.0,570.0,1014.0,295.0,145.0
17031242800,Illinois,Cook County,1,1436,653,0,2.0,0.14,0,0,0,0,0,0,5.6,102708.0,0,0,0,0,0,0,,150.0,,,16.0,,150.0,10.43,16.0,1.1,21.0,1.48,20.0,1.42,120.0,8.37,6.0,0.41,5.0,0.38,0.0,0.01,0.0,0.0,18.0,1.26,33.0,2.31,11.0,1.64,4.0,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,161.0,219.0,142.0,1246.0,33.0,28.0,2.0,1.0,126.0,272.0,90.0,35.0
17031242900,Illinois,Cook County,1,1670,839,0,4.0,0.24,0,0,0,0,0,0,3.4,129688.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214.0,245.0,146.0,1343.0,28.0,33.0,0.0,3.0,263.0,436.0,103.0,24.0
17031243000,Illinois,Cook County,1,2204,987,0,0.0,0.0,0,0,0,0,0,0,7.1,85774.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.0,367.0,136.0,1589.0,75.0,77.0,1.0,2.0,460.0,775.0,172.0,45.0
17031243100,Illinois,Cook County,1,2242,912,0,0.0,0.0,0,0,0,0,0,0,7.2,139583.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.0,431.0,154.0,1396.0,69.0,63.0,2.0,16.0,696.0,1110.0,128.0,98.0
17031243200,Illinois,Cook County,1,2170,945,0,15.0,0.69,0,0,0,0,0,0,11.2,160962.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.0,361.0,113.0,1383.0,86.0,76.0,0.0,10.0,615.0,877.0,114.0,41.0
17031243300,Illinois,Cook County,1,2386,1168,0,0.0,0.0,0,0,0,0,0,0,11.6,107083.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,411.0,345.0,112.0,1831.0,42.0,95.0,1.0,25.0,392.0,633.0,203.0,24.0
17031243400,Illinois,Cook County,1,3001,1400,0,1.0,0.03,0,0,0,0,0,0,14.5,92344.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.0,467.0,173.0,1849.0,209.0,90.0,14.0,29.0,810.0,1167.0,307.0,130.0
17031243500,Illinois,Cook County,1,2937,1583,0,1.0,0.03,0,0,0,0,0,0,7.8,162593.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,364.0,113.0,2137.0,397.0,204.0,3.0,9.0,187.0,267.0,362.0,121.0
17031250200,Illinois,Cook County,1,2669,807,0,0.0,0.0,0,0,0,0,0,1,15.8,53889.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1216.0,727.0,196.0,529.0,1618.0,29.0,2.0,14.0,477.0,972.0,196.0,242.0
17031250300,Illinois,Cook County,1,4725,1537,0,0.0,0.0,0,0,0,0,0,1,32.8,32349.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3289.0,1402.0,377.0,512.0,3570.0,50.0,0.0,20.0,573.0,1024.0,391.0,461.0
17031250400,Illinois,Cook County,1,5887,1997,0,0.0,0.0,0,0,0,0,0,1,26.1,42359.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2202.0,1541.0,531.0,353.0,4987.0,9.0,11.0,52.0,475.0,779.0,318.0,278.0
17031250500,Illinois,Cook County,1,7538,2772,0,0.0,0.0,0,0,0,0,0,0,11.6,102334.0,0,1,0,1,0,0,,3128.0,,,573.0,,3128.0,41.5,573.0,7.6,746.0,9.89,369.0,4.89,1543.0,20.47,1096.0,14.54,117.0,1.55,1.0,0.01,19.0,0.26,352.0,4.67,673.0,8.93,71.0,2.57,155.0,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,1829.0,1729.0,902.0,3835.0,2361.0,254.0,1.0,27.0,1060.0,1878.0,361.0,394.0
17031250600,Illinois,Cook County,1,4422,1303,0,0.0,0.0,0,1,0,0,0,1,15.3,56863.0,0,1,0,1,0,0,,1143.0,,,378.0,,1143.0,25.85,378.0,8.56,318.0,7.2,110.0,2.48,38.0,0.86,1028.0,23.25,1.0,0.03,0.0,0.0,1.0,0.01,75.0,1.7,93.0,2.09,83.0,6.38,90.0,6.88,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.0,1155.0,478.0,130.0,3999.0,28.0,0.0,6.0,259.0,337.0,222.0,345.0
17031250700,Illinois,Cook County,1,6098,2052,0,0.0,0.0,0,1,0,1,1,1,17.7,52792.0,0,1,0,1,0,1,,1838.0,,,644.0,,1838.0,30.14,644.0,10.57,513.0,8.42,173.0,2.83,37.0,0.61,1755.0,28.78,0.0,0.0,0.0,0.0,3.0,0.05,42.0,0.69,63.0,1.04,131.0,6.39,208.0,10.13,,,,,,,,,,,,,,,,,,,,,,,,,,,2268.0,1546.0,599.0,197.0,5719.0,13.0,0.0,4.0,165.0,348.0,548.0,694.0
17031250800,Illinois,Cook County,1,2488,763,0,0.0,0.0,0,1,0,0,0,1,33.2,37250.0,0,1,0,1,0,0,,770.0,,,379.0,,770.0,30.93,379.0,15.22,209.0,8.4,89.0,3.59,36.0,1.46,652.0,26.19,6.0,0.24,0.0,0.0,1.0,0.04,75.0,3.0,117.0,4.69,47.0,6.1,81.0,10.57,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.0,683.0,259.0,110.0,2064.0,21.0,1.0,8.0,284.0,393.0,161.0,256.0
17031251000,Illinois,Cook County,1,1181,351,0,0.0,0.0,0,1,0,0,0,1,19.1,40250.0,0,1,0,1,0,0,,760.0,,,392.0,,760.0,64.36,392.0,33.19,247.0,20.91,64.0,5.43,20.0,1.68,684.0,57.93,0.0,0.0,0.0,0.0,8.0,0.7,48.0,4.05,71.0,6.04,65.0,18.58,79.0,22.41,,,,,,,,,,,,,,,,,,,,,,,,,,,495.0,390.0,97.0,28.0,1072.0,0.0,0.0,11.0,70.0,100.0,97.0,117.0
17031251100,Illinois,Cook County,1,4302,1498,0,17.0,0.4,0,1,0,1,1,1,41.6,32213.0,0,1,0,1,0,1,,4302.0,,,2730.0,,4302.0,100.0,2730.0,63.46,1195.0,27.78,577.0,13.41,82.0,1.91,4038.0,93.86,9.0,0.21,0.0,0.0,20.0,0.46,153.0,3.56,215.0,5.0,671.0,44.78,658.0,43.91,,,,,,,,,,,,,,,,,,,,,,,,,,,2819.0,1195.0,577.0,82.0,4038.0,9.0,0.0,20.0,153.0,215.0,677.0,653.0
17031251200,Illinois,Cook County,1,4196,1164,0,0.0,0.0,0,1,0,1,1,1,23.9,53750.0,0,1,0,1,0,1,,4196.0,,,2386.0,,4196.0,100.0,2386.0,56.86,1165.0,27.76,493.0,11.75,120.0,2.86,3892.0,92.76,1.0,0.02,0.0,0.0,2.0,0.05,181.0,4.31,276.0,6.58,197.0,16.95,390.0,33.54,,,,,,,,,,,,,,,,,,,,,,,,,,,2518.0,1165.0,493.0,120.0,3892.0,1.0,0.0,2.0,181.0,276.0,196.0,387.0
17031251300,Illinois,Cook County,1,4921,1625,0,13.0,0.26,0,1,0,1,1,1,23.4,32254.0,0,1,0,1,0,1,,3967.0,,,2237.0,,3967.0,80.6,2237.0,45.46,1112.0,22.59,421.0,8.55,85.0,1.74,3712.0,75.44,4.0,0.08,0.0,0.0,11.0,0.22,154.0,3.13,198.0,4.02,411.0,25.31,513.0,31.57,,,,,,,,,,,,,,,,,,,,,,,,,,,2256.0,1381.0,506.0,114.0,4601.0,5.0,0.0,11.0,190.0,252.0,434.0,541.0
17031251400,Illinois,Cook County,1,3983,1526,0,59.0,1.48,0,1,0,1,1,1,21.9,44661.0,0,1,0,1,0,1,,654.0,,,265.0,,654.0,16.41,265.0,6.66,130.0,3.25,180.0,4.52,23.0,0.58,607.0,15.25,0.0,0.0,0.0,0.0,3.0,0.07,20.0,0.51,35.0,0.88,145.0,9.52,87.0,5.68,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.0,1006.0,540.0,205.0,3641.0,10.0,1.0,5.0,121.0,140.0,790.0,514.0
17031251500,Illinois,Cook County,1,4784,1391,0,320.0,6.69,0,1,0,1,1,1,45.4,35230.0,0,1,0,1,0,1,,4784.0,,,3377.0,,4784.0,100.0,3377.0,70.58,1393.0,29.12,459.0,9.59,97.0,2.03,4559.0,95.3,19.0,0.4,0.0,0.0,5.0,0.1,104.0,2.17,107.0,2.24,688.0,49.45,662.0,47.62,,,,,,,,,,,,,,,,,,,,,,,,,,,2951.0,1393.0,459.0,97.0,4559.0,19.0,0.0,5.0,104.0,107.0,652.0,630.0
17031251600,Illinois,Cook County,1,3649,1109,0,20.0,0.55,0,1,0,1,1,1,32.6,36037.0,0,1,0,1,0,1,,3649.0,,,2524.0,,3649.0,100.0,2524.0,69.17,1084.0,29.71,430.0,11.78,53.0,1.45,3501.0,95.94,1.0,0.03,0.0,0.0,11.0,0.3,83.0,2.27,135.0,3.7,310.0,28.0,705.0,63.61,,,,,,,,,,,,,,,,,,,,,,,,,,,2932.0,1084.0,430.0,53.0,3501.0,1.0,0.0,11.0,83.0,135.0,304.0,680.0
17031251700,Illinois,Cook County,1,1495,411,0,6.0,0.4,0,1,0,0,0,1,19.3,42396.0,0,1,0,1,0,0,,1362.0,,,595.0,,1362.0,91.08,595.0,39.82,419.0,28.04,127.0,8.48,53.0,3.56,1243.0,83.11,3.0,0.2,0.0,0.0,2.0,0.13,61.0,4.06,114.0,7.6,85.0,20.71,161.0,39.17,,,,,,,,,,,,,,,,,,,,,,,,,,,581.0,463.0,138.0,56.0,1344.0,3.0,0.0,2.0,90.0,145.0,83.0,157.0
17031251800,Illinois,Cook County,1,5112,1697,0,18.0,0.35,0,0,0,0,0,1,35.8,30682.0,0,0,0,0,0,0,,369.0,,,267.0,,369.0,7.22,267.0,5.22,87.0,1.71,57.0,1.11,2.0,0.04,359.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.16,10.0,0.2,43.0,2.52,63.0,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,3785.0,1608.0,526.0,25.0,4998.0,0.0,1.0,13.0,75.0,91.0,702.0,799.0
17031251900,Illinois,Cook County,1,5731,1838,0,257.0,4.48,0,0,0,0,0,1,48.5,21250.0,0,0,0,0,0,0,,468.0,,,308.0,,468.0,8.16,308.0,5.38,118.0,2.06,38.0,0.67,17.0,0.3,440.0,7.68,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.17,14.0,0.25,78.0,4.22,55.0,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,2982.0,1748.0,433.0,104.0,5507.0,8.0,1.0,9.0,102.0,137.0,882.0,664.0
17031252000,Illinois,Cook County,1,5719,2298,0,189.0,3.3,0,0,0,0,0,1,33.5,32946.0,0,0,0,0,0,0,,6.0,,,4.0,,6.0,0.1,4.0,0.07,2.0,0.03,1.0,0.01,0.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.09,1.0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,3147.0,1518.0,623.0,102.0,5509.0,7.0,2.0,9.0,90.0,103.0,1265.0,882.0
17031252101,Illinois,Cook County,1,1370,575,0,5.0,0.36,0,0,0,0,0,1,34.3,29919.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,767.0,320.0,214.0,29.0,1306.0,4.0,0.0,0.0,31.0,20.0,304.0,188.0
17031252102,Illinois,Cook County,1,6438,2137,0,0.0,0.0,0,0,0,0,0,1,32.5,47732.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4332.0,1831.0,744.0,29.0,6294.0,1.0,1.0,24.0,89.0,42.0,639.0,678.0
17031252201,Illinois,Cook County,1,2953,970,0,346.0,11.72,0,0,0,0,0,1,30.8,39605.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.0,640.0,559.0,71.0,2853.0,1.0,0.0,8.0,20.0,37.0,325.0,347.0
17031252202,Illinois,Cook County,1,4609,1585,0,51.0,1.11,0,0,0,0,0,1,38.9,29901.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3369.0,1343.0,535.0,31.0,4509.0,6.0,0.0,1.0,62.0,61.0,623.0,796.0
17031260100,Illinois,Cook County,1,1248,594,0,0.0,0.0,0,0,0,0,0,1,50.8,34688.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,770.0,308.0,170.0,21.0,1181.0,1.0,0.0,5.0,40.0,49.0,365.0,267.0
17031260200,Illinois,Cook County,1,1136,322,0,14.0,1.23,0,0,0,0,0,1,31.1,37625.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,713.0,370.0,98.0,22.0,1089.0,0.0,0.0,4.0,21.0,26.0,125.0,137.0
17031260300,Illinois,Cook County,1,1564,523,0,5.0,0.32,0,0,0,0,0,1,37.4,31983.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.0,495.0,173.0,14.0,1521.0,0.0,0.0,5.0,24.0,37.0,227.0,272.0
17031260400,Illinois,Cook County,1,1271,410,0,0.0,0.0,0,0,0,0,0,1,31.2,26667.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,855.0,370.0,139.0,8.0,1219.0,0.0,0.0,0.0,44.0,51.0,121.0,212.0
17031260500,Illinois,Cook County,1,1934,593,0,16.0,0.83,0,0,0,0,0,1,49.2,28095.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1104.0,611.0,161.0,11.0,1897.0,0.0,0.0,1.0,25.0,12.0,284.0,263.0
17031260600,Illinois,Cook County,1,2478,745,0,0.0,0.0,0,0,0,0,0,1,51.9,28565.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.0,799.0,262.0,26.0,2395.0,1.0,0.0,0.0,56.0,38.0,190.0,275.0
17031260700,Illinois,Cook County,1,2032,609,0,0.0,0.0,0,0,0,0,0,1,52.2,23661.0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.0,649.0,185.0,16.0,1982.0,1.0,0.0,3.0,30.0,21.0,277.0,340.0
