,CensusTract,Pop2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
21930,17031818100,2318,878,0,9.0,0.39,0,0,0,0,0,0,5.9,113421.0,0,1,0,1,0,0,0,0,1109.0,47.86,187.0,8.07,256.0,11.05,187.0,8.08,800.0,34.52,126.0,5.42,58.0,2.49,0.0,0.0,1.0,0.06,125.0,5.38,213.0,9.2,18.0,2.06,20.0,2.24,399.0,531.0,425.0,1727.0,232.0,104.0,3.0,5.0,247.0,457.0,38.0,40.0
21931,17031818200,4702,1818,0,16.0,0.34,0,0,0,0,0,0,7.4,90536.0,0,1,0,1,0,0,0,0,2486.0,52.87,501.0,10.65,596.0,12.68,340.0,7.23,1630.0,34.66,548.0,11.66,56.0,1.2,1.0,0.02,16.0,0.34,235.0,5.0,502.0,10.68,41.0,2.26,106.0,5.85,894.0,1084.0,643.0,2869.0,1243.0,159.0,1.0,20.0,410.0,863.0,77.0,189.0
21932,17031818300,5826,1978,0,189.0,3.24,0,1,0,0,0,1,5.4,65375.0,0,1,0,1,0,0,0,0,4412.0,75.72,1126.0,19.32,1084.0,18.61,588.0,10.1,1485.0,25.48,2060.0,35.36,150.0,2.57,0.0,0.0,13.0,0.23,704.0,12.09,1247.0,21.4,88.0,4.45,273.0,13.8,1324.0,1402.0,815.0,2050.0,2567.0,201.0,0.0,17.0,991.0,1734.0,137.0,363.0
21933,17031818401,3634,1330,0,63.0,1.73,0,0,0,0,0,0,5.8,102647.0,1,1,1,1,1,0,0,0,3000.0,82.55,640.0,17.61,700.0,19.25,398.0,10.95,1833.0,50.43,774.0,21.29,122.0,3.35,3.0,0.08,6.0,0.17,263.0,7.23,595.0,16.38,45.0,3.38,72.0,5.43,803.0,837.0,522.0,2140.0,1016.0,133.0,5.0,10.0,330.0,724.0,54.0,85.0
21934,17031818402,3051,1372,0,1.0,0.03,0,0,0,0,0,0,7.7,88125.0,0,1,0,1,0,0,0,0,2438.0,79.91,494.0,16.19,412.0,13.52,558.0,18.3,1748.0,57.29,370.0,12.12,122.0,4.01,0.0,0.0,9.0,0.29,189.0,6.2,389.0,12.74,41.0,2.98,23.0,1.65,680.0,534.0,699.0,2242.0,430.0,149.0,0.0,12.0,218.0,486.0,50.0,28.0
21935,17031818500,5682,2539,0,106.0,1.87,0,0,0,0,0,0,4.2,109948.0,0,1,0,1,0,0,0,0,2855.0,50.25,290.0,5.1,465.0,8.19,781.0,13.74,2337.0,41.14,271.0,4.77,119.0,2.1,0.0,0.0,2.0,0.04,125.0,2.2,252.0,4.44,27.0,1.08,28.0,1.09,484.0,868.0,1763.0,4774.0,447.0,198.0,0.0,5.0,258.0,538.0,49.0,53.0
21936,17031818600,4715,2013,0,2.0,0.04,0,0,0,0,0,0,6.7,106848.0,0,1,0,1,0,0,0,0,4198.0,89.04,608.0,12.89,935.0,19.84,665.0,14.11,3613.0,76.63,288.0,6.11,91.0,1.93,1.0,0.02,13.0,0.28,192.0,4.08,408.0,8.65,100.0,4.95,208.0,10.34,674.0,1033.0,774.0,4088.0,297.0,101.0,1.0,13.0,215.0,445.0,105.0,220.0
21937,17031818700,3625,1447,0,10.0,0.28,0,0,0,0,0,0,12.3,120924.0,0,1,0,1,0,0,0,0,1438.0,39.66,75.0,2.07,308.0,8.49,255.0,7.04,1296.0,35.74,34.0,0.93,16.0,0.45,0.0,0.0,1.0,0.04,91.0,2.5,181.0,4.99,2.0,0.11,47.0,3.25,605.0,800.0,471.0,3264.0,87.0,31.0,0.0,8.0,235.0,522.0,39.0,108.0
21938,17031818800,5556,2189,0,8.0,0.14,0,0,0,0,0,0,2.0,99911.0,0,1,0,1,0,0,0,0,655.0,11.8,53.0,0.95,152.0,2.73,90.0,1.62,583.0,10.49,14.0,0.25,16.0,0.29,0.0,0.0,1.0,0.01,42.0,0.76,74.0,1.33,15.0,0.66,10.0,0.47,407.0,1276.0,654.0,5093.0,72.0,75.0,0.0,13.0,303.0,714.0,78.0,83.0
21939,17031818900,4299,1860,0,136.0,3.16,0,0,0,0,0,0,5.0,103276.0,0,1,0,1,0,0,0,0,1022.0,23.76,101.0,2.36,260.0,6.05,176.0,4.1,966.0,22.46,14.0,0.31,20.0,0.45,0.0,0.0,1.0,0.02,22.0,0.51,82.0,1.91,12.0,0.62,13.0,0.71,610.0,919.0,973.0,3780.0,214.0,123.0,0.0,4.0,178.0,336.0,131.0,61.0
21940,17031819000,5117,1736,0,391.0,7.64,0,0,0,0,1,0,3.9,165245.0,0,1,0,1,0,0,0,1,2894.0,56.55,269.0,5.26,664.0,12.98,990.0,19.34,2809.0,54.89,16.0,0.31,28.0,0.55,0.0,0.0,1.0,0.02,40.0,0.78,86.0,1.69,243.0,13.98,7.0,0.42,293.0,1434.0,1188.0,4944.0,24.0,46.0,0.0,3.0,100.0,171.0,187.0,11.0
21941,17031819100,4552,1818,0,56.0,1.23,0,0,0,0,1,0,8.8,73717.0,0,1,0,1,0,0,0,1,3959.0,86.98,1229.0,26.99,933.0,20.49,582.0,12.78,2928.0,64.32,198.0,4.36,71.0,1.56,1.0,0.02,26.0,0.57,735.0,16.15,1367.0,30.04,243.0,13.38,197.0,10.85,1338.0,1067.0,635.0,3351.0,257.0,75.0,1.0,28.0,840.0,1616.0,275.0,218.0
21942,17031819200,6107,2210,0,7.0,0.11,0,0,0,0,0,0,14.0,68063.0,1,1,1,1,1,0,0,0,6107.0,100.0,1825.0,29.88,1503.0,24.61,691.0,11.31,4669.0,76.45,187.0,3.06,72.0,1.18,0.0,0.0,54.0,0.88,1125.0,18.42,2433.0,39.84,78.0,3.55,213.0,9.65,1952.0,1503.0,691.0,4669.0,187.0,72.0,0.0,54.0,1125.0,2433.0,74.0,206.0
21943,17031819300,2693,1051,0,2.0,0.07,0,0,0,0,0,0,7.1,82672.0,0,1,0,1,0,0,0,0,2656.0,98.61,524.0,19.47,610.0,22.64,314.0,11.66,2363.0,87.73,57.0,2.12,38.0,1.42,0.0,0.0,5.0,0.19,193.0,7.16,491.0,18.23,43.0,4.06,38.0,3.59,572.0,614.0,319.0,2396.0,57.0,39.0,0.0,5.0,196.0,497.0,44.0,37.0
21944,17031819400,5538,2125,0,0.0,0.0,0,0,0,0,0,0,11.2,88750.0,1,1,1,1,1,0,0,0,5538.0,100.0,1262.0,22.78,1344.0,24.27,595.0,10.74,4577.0,82.65,246.0,4.44,130.0,2.35,5.0,0.09,12.0,0.22,568.0,10.26,1206.0,21.78,57.0,2.69,382.0,17.96,1194.0,1344.0,595.0,4577.0,246.0,130.0,5.0,12.0,568.0,1206.0,46.0,352.0
21945,17031819500,3212,1468,0,168.0,5.23,0,0,0,0,0,0,8.0,117109.0,0,1,0,1,0,0,0,0,562.0,17.49,275.0,8.57,143.0,4.45,104.0,3.22,254.0,7.92,250.0,7.78,0.0,0.0,0.0,0.0,2.0,0.06,56.0,1.74,96.0,3.0,6.0,0.4,13.0,0.88,607.0,717.0,553.0,2317.0,616.0,41.0,0.0,5.0,233.0,343.0,116.0,102.0
21946,17031819600,4010,1337,0,9.0,0.22,0,0,0,0,0,0,2.5,166941.0,0,1,0,1,0,0,0,0,2971.0,74.08,192.0,4.79,951.0,23.73,303.0,7.56,2811.0,70.1,32.0,0.8,39.0,0.97,0.0,0.0,2.0,0.04,87.0,2.17,150.0,3.75,14.0,1.05,7.0,0.5,219.0,1348.0,358.0,3829.0,34.0,44.0,0.0,2.0,101.0,188.0,15.0,8.0
21947,17031819700,5917,1927,0,9.0,0.15,0,0,0,0,0,0,2.4,189808.0,0,1,0,1,0,0,0,0,3934.0,66.49,352.0,5.94,1339.0,22.63,413.0,6.97,3786.0,63.99,13.0,0.22,63.0,1.06,0.0,0.0,7.0,0.12,65.0,1.1,114.0,1.94,31.0,1.59,30.0,1.58,482.0,2023.0,619.0,5693.0,21.0,88.0,0.0,9.0,106.0,169.0,46.0,43.0
21948,17031819801,5278,1723,0,0.0,0.0,0,0,0,0,0,0,1.3,176607.0,0,1,0,1,0,0,0,0,2328.0,44.11,64.0,1.21,800.0,15.16,271.0,5.14,2246.0,42.55,3.0,0.06,36.0,0.67,0.0,0.0,5.0,0.09,39.0,0.74,46.0,0.88,6.0,0.32,14.0,0.82,198.0,1857.0,563.0,5124.0,9.0,80.0,0.0,7.0,58.0,115.0,8.0,32.0
21949,17031819802,2678,936,0,0.0,0.0,0,0,0,0,0,0,6.4,180625.0,0,1,0,1,0,0,0,0,1575.0,58.82,168.0,6.27,450.0,16.79,266.0,9.94,1520.0,56.77,10.0,0.37,20.0,0.76,1.0,0.04,4.0,0.15,20.0,0.74,60.0,2.23,10.0,1.04,3.0,0.36,275.0,757.0,467.0,2586.0,12.0,42.0,1.0,4.0,33.0,84.0,22.0,6.0
21950,17031819900,3398,1145,0,0.0,0.0,0,0,0,0,0,0,2.6,199917.0,0,1,0,1,0,0,0,0,1713.0,50.41,49.0,1.44,556.0,16.38,295.0,8.67,1650.0,48.55,6.0,0.17,16.0,0.48,0.0,0.0,0.0,0.0,41.0,1.21,59.0,1.73,4.0,0.35,0.0,0.0,173.0,1145.0,489.0,3298.0,10.0,27.0,0.0,0.0,63.0,99.0,10.0,0.0
21951,17031820000,2158,684,0,0.0,0.0,0,0,0,0,0,0,2.9,229286.0,0,1,0,1,0,0,0,0,1694.0,78.51,76.0,3.52,560.0,25.97,201.0,9.33,1508.0,69.89,13.0,0.58,115.0,5.33,0.0,0.0,0.0,0.0,58.0,2.71,56.0,2.6,0.0,0.0,10.0,1.5,114.0,710.0,244.0,1845.0,26.0,195.0,0.0,0.0,92.0,88.0,0.0,13.0
21952,17031820101,6937,2953,0,275.0,3.96,0,0,0,0,0,0,3.4,132768.0,1,1,1,1,1,0,0,0,5342.0,77.0,527.0,7.6,1125.0,16.22,1282.0,18.47,4964.0,71.55,40.0,0.58,220.0,3.17,1.0,0.01,4.0,0.05,114.0,1.64,257.0,3.71,34.0,1.14,94.0,3.19,692.0,1268.0,1926.0,6426.0,90.0,251.0,1.0,4.0,165.0,331.0,85.0,127.0
21953,17031820103,4016,1525,0,102.0,2.54,0,0,0,0,0,0,6.1,69904.0,0,1,0,1,0,0,0,0,1968.0,49.0,602.0,14.99,460.0,11.45,266.0,6.63,1712.0,42.64,59.0,1.46,41.0,1.02,0.0,0.0,5.0,0.12,151.0,3.76,351.0,8.75,40.0,2.61,52.0,3.42,1163.0,934.0,650.0,3533.0,117.0,81.0,0.0,9.0,276.0,722.0,51.0,95.0
21954,17031820104,4165,1744,0,0.0,0.0,0,0,0,0,0,0,8.8,81417.0,0,1,0,1,0,0,0,0,1593.0,38.24,348.0,8.35,342.0,8.22,263.0,6.31,1427.0,34.25,68.0,1.63,23.0,0.56,0.0,0.0,4.0,0.1,71.0,1.69,150.0,3.6,43.0,2.44,82.0,4.71,1255.0,889.0,719.0,3656.0,198.0,56.0,0.0,9.0,246.0,494.0,141.0,196.0
21955,17031820201,7827,3095,0,0.0,0.0,0,0,0,0,0,0,1.5,140562.0,1,1,1,1,1,0,0,0,6052.0,77.32,400.0,5.11,1285.0,16.42,970.0,12.4,5371.0,68.62,89.0,1.14,341.0,4.36,0.0,0.0,4.0,0.06,246.0,3.14,415.0,5.31,65.0,2.11,91.0,2.94,692.0,1598.0,1307.0,6990.0,110.0,432.0,0.0,7.0,288.0,520.0,129.0,123.0
21956,17031820202,3536,1448,0,0.0,0.0,1,1,1,0,0,1,12.0,61190.0,1,1,1,1,1,0,0,0,2555.0,72.24,978.0,27.66,468.0,13.22,491.0,13.87,2335.0,66.05,22.0,0.64,9.0,0.26,1.0,0.03,3.0,0.07,184.0,5.2,399.0,11.28,49.0,3.41,222.0,15.3,1311.0,789.0,547.0,2750.0,35.0,11.0,1.0,13.0,726.0,1143.0,68.0,236.0
21957,17031820300,5353,1674,0,10.0,0.19,0,1,0,0,0,1,18.1,56250.0,0,1,0,1,0,0,0,0,1233.0,23.03,503.0,9.4,375.0,7.01,104.0,1.93,808.0,15.09,18.0,0.33,12.0,0.23,0.0,0.0,11.0,0.2,384.0,7.18,787.0,14.71,26.0,1.57,72.0,4.33,2408.0,1512.0,468.0,3559.0,117.0,180.0,6.0,52.0,1439.0,3073.0,84.0,312.0
21958,17031820400,5701,1610,0,91.0,1.6,0,1,0,0,0,1,20.0,41383.0,0,1,0,1,0,0,0,0,826.0,14.48,442.0,7.75,246.0,4.32,58.0,1.01,520.0,9.11,35.0,0.62,4.0,0.08,1.0,0.02,3.0,0.05,262.0,4.6,636.0,11.15,8.0,0.48,55.0,3.41,3033.0,1785.0,500.0,2827.0,921.0,35.0,1.0,37.0,1880.0,3969.0,161.0,416.0
21959,17031820501,6115,2085,0,7.0,0.11,0,0,0,0,0,0,6.1,69375.0,0,1,0,1,0,0,0,0,2494.0,40.78,532.0,8.69,578.0,9.46,288.0,4.72,2110.0,34.5,15.0,0.25,85.0,1.39,0.0,0.0,5.0,0.08,278.0,4.55,575.0,9.41,31.0,1.48,34.0,1.65,1319.0,1491.0,675.0,5267.0,69.0,121.0,0.0,17.0,641.0,1186.0,90.0,81.0
21960,17031820502,5150,1750,0,423.0,8.21,0,1,0,0,0,1,13.4,64707.0,0,1,0,1,0,0,0,0,1297.0,25.18,321.0,6.23,314.0,6.09,170.0,3.29,1052.0,20.42,53.0,1.03,53.0,1.03,0.0,0.0,1.0,0.02,138.0,2.68,276.0,5.36,4.0,0.22,80.0,4.55,1711.0,1099.0,893.0,4289.0,271.0,130.0,1.0,7.0,452.0,835.0,274.0,310.0
21961,17031820603,5254,1856,0,0.0,0.0,1,1,1,0,0,1,20.9,65545.0,1,1,1,1,1,0,0,0,5254.0,100.0,2009.0,38.24,1280.0,24.36,531.0,10.11,4492.0,85.5,259.0,4.93,129.0,2.46,1.0,0.02,17.0,0.32,356.0,6.78,831.0,15.82,72.0,3.85,471.0,25.35,2429.0,1280.0,531.0,4492.0,259.0,129.0,1.0,17.0,356.0,831.0,74.0,486.0
21962,17031820604,3839,1457,0,0.0,0.0,0,1,0,0,0,1,19.0,41366.0,0,1,0,1,0,0,0,0,985.0,25.65,612.0,15.95,202.0,5.26,100.0,2.6,879.0,22.9,33.0,0.87,9.0,0.24,0.0,0.0,7.0,0.18,56.0,1.46,145.0,3.78,10.0,0.71,91.0,6.22,2450.0,964.0,318.0,3372.0,146.0,62.0,5.0,13.0,241.0,469.0,70.0,355.0
21963,17031820605,4604,1787,0,0.0,0.0,0,1,0,1,1,1,20.4,53393.0,0,1,0,1,0,0,0,1,3856.0,83.75,1603.0,34.81,1268.0,27.55,160.0,3.48,989.0,21.47,2673.0,58.05,33.0,0.72,0.0,0.0,4.0,0.09,157.0,3.42,285.0,6.19,249.0,13.94,421.0,23.58,1665.0,1430.0,218.0,1613.0,2738.0,42.0,0.0,7.0,204.0,397.0,244.0,486.0
21964,17031820606,3650,1526,0,0.0,0.0,0,0,0,0,0,0,14.1,74896.0,1,1,1,1,1,0,0,0,3650.0,100.0,954.0,26.15,713.0,19.53,448.0,12.27,3226.0,88.38,180.0,4.93,68.0,1.86,0.0,0.0,11.0,0.3,165.0,4.52,399.0,10.93,10.0,0.68,50.0,3.26,1035.0,713.0,448.0,3226.0,180.0,68.0,0.0,11.0,165.0,399.0,9.0,48.0
21965,17031820700,6786,2826,0,43.0,0.63,0,0,0,0,0,0,6.0,69436.0,0,1,0,1,0,0,0,0,3904.0,57.53,566.0,8.34,801.0,11.8,475.0,7.0,2680.0,39.5,81.0,1.2,59.0,0.88,2.0,0.03,17.0,0.25,1064.0,15.67,2071.0,30.51,79.0,2.81,381.0,13.47,1484.0,1492.0,867.0,4601.0,167.0,101.0,5.0,32.0,1880.0,3452.0,150.0,479.0
21966,17031820800,3626,1096,0,5.0,0.14,0,0,0,0,0,0,9.2,74102.0,0,1,0,1,0,0,0,0,3165.0,87.3,993.0,27.38,860.0,23.73,377.0,10.41,2384.0,65.75,30.0,0.83,37.0,1.02,2.0,0.06,14.0,0.38,698.0,19.26,1350.0,37.23,44.0,4.04,166.0,15.16,1222.0,992.0,416.0,2721.0,33.0,42.0,2.0,14.0,814.0,1545.0,52.0,196.0
21967,17031820901,5686,1952,0,0.0,0.0,1,1,1,1,1,1,14.5,65758.0,1,1,1,1,1,0,0,1,5281.0,92.88,1468.0,25.82,1249.0,21.96,699.0,12.29,4279.0,75.25,88.0,1.55,146.0,2.56,0.0,0.0,32.0,0.56,737.0,12.96,1414.0,24.87,146.0,7.49,299.0,15.32,1502.0,1345.0,745.0,4634.0,89.0,147.0,0.0,33.0,783.0,1514.0,146.0,302.0
21968,17031820902,5017,1544,0,0.0,0.0,0,0,0,0,0,0,8.4,83912.0,1,1,1,1,1,0,0,0,2993.0,59.65,1181.0,23.53,766.0,15.26,355.0,7.07,2341.0,46.67,47.0,0.93,76.0,1.52,3.0,0.06,20.0,0.4,505.0,10.07,1133.0,22.58,71.0,4.59,105.0,6.79,1671.0,1347.0,555.0,3822.0,98.0,132.0,3.0,20.0,942.0,1982.0,130.0,173.0
21969,17031821001,5233,1680,0,0.0,0.0,0,0,0,0,0,0,7.0,71143.0,0,1,0,1,0,0,0,0,2062.0,39.4,398.0,7.6,510.0,9.75,269.0,5.14,1752.0,33.49,2.0,0.05,52.0,0.99,0.0,0.0,7.0,0.13,248.0,4.74,401.0,7.66,59.0,3.54,93.0,5.51,1381.0,1346.0,644.0,4469.0,83.0,96.0,3.0,13.0,569.0,975.0,113.0,237.0
21970,17031821002,5593,1823,0,91.0,1.63,0,0,0,0,0,0,12.4,70875.0,1,1,1,1,1,0,0,0,3690.0,65.98,1412.0,25.25,818.0,14.63,626.0,11.2,3165.0,56.59,54.0,0.96,42.0,0.75,4.0,0.07,21.0,0.38,405.0,7.24,819.0,14.65,72.0,3.94,177.0,9.71,1753.0,1276.0,898.0,4822.0,69.0,70.0,5.0,23.0,604.0,1165.0,95.0,259.0
21971,17031821101,4784,1452,0,148.0,3.09,1,1,1,0,0,1,14.6,65156.0,1,1,1,1,1,0,0,0,4636.0,96.91,1775.0,37.1,1092.0,22.82,658.0,13.74,3729.0,77.95,138.0,2.88,192.0,4.01,1.0,0.02,23.0,0.48,554.0,11.57,1223.0,25.56,27.0,1.83,250.0,17.19,1822.0,1130.0,670.0,3853.0,139.0,199.0,1.0,23.0,569.0,1254.0,26.0,258.0
21972,17031821102,4047,1292,0,3.0,0.07,0,0,0,0,0,0,10.4,69479.0,0,1,0,1,0,0,0,0,1838.0,45.41,477.0,11.79,485.0,11.98,219.0,5.42,1473.0,36.39,31.0,0.76,53.0,1.3,0.0,0.0,14.0,0.35,268.0,6.61,607.0,15.0,55.0,4.26,112.0,8.63,1266.0,1046.0,484.0,3134.0,101.0,104.0,0.0,20.0,688.0,1362.0,160.0,256.0
21973,17031821200,6003,2181,0,3.0,0.05,0,1,0,0,0,1,18.6,59607.0,0,1,0,1,0,0,0,0,1244.0,20.72,448.0,7.46,342.0,5.7,119.0,1.98,226.0,3.77,904.0,15.05,2.0,0.03,0.0,0.0,0.0,0.0,112.0,1.86,243.0,4.05,37.0,1.69,121.0,5.53,2527.0,1722.0,511.0,1867.0,2831.0,21.0,1.0,30.0,1253.0,2321.0,292.0,560.0
21974,17031821300,5519,1887,0,4.0,0.07,0,0,0,0,0,1,15.3,49209.0,0,0,0,0,0,0,0,0,290.0,5.25,99.0,1.8,91.0,1.65,23.0,0.42,78.0,1.41,82.0,1.48,2.0,0.04,0.0,0.0,0.0,0.0,128.0,2.32,176.0,3.18,12.0,0.63,26.0,1.36,2486.0,1650.0,460.0,1976.0,1695.0,13.0,0.0,35.0,1800.0,2784.0,321.0,510.0
21975,17031821401,3338,1266,0,0.0,0.0,0,1,0,1,1,1,19.8,47228.0,0,1,0,1,0,0,0,1,2622.0,78.55,1192.0,35.7,704.0,21.1,253.0,7.56,212.0,6.35,2195.0,65.77,1.0,0.03,2.0,0.06,6.0,0.19,205.0,6.15,292.0,8.76,151.0,11.94,226.0,17.82,1716.0,879.0,328.0,262.0,2841.0,3.0,2.0,10.0,220.0,311.0,172.0,355.0
21976,17031821402,3587,1284,0,0.0,0.0,0,0,0,0,0,0,12.2,73450.0,0,1,0,1,0,0,0,0,1679.0,46.81,480.0,13.38,446.0,12.43,225.0,6.29,67.0,1.86,1563.0,43.58,12.0,0.34,0.0,0.0,0.0,0.0,37.0,1.03,61.0,1.7,96.0,7.47,68.0,5.26,722.0,924.0,434.0,116.0,3353.0,32.0,0.0,2.0,84.0,118.0,157.0,158.0
21977,17031821500,2341,704,0,8.0,0.34,1,1,1,1,1,1,40.7,47563.0,1,1,1,1,1,0,0,1,2341.0,100.0,1494.0,63.8,923.0,39.43,105.0,4.49,66.0,2.82,2224.0,95.0,0.0,0.0,0.0,0.0,1.0,0.04,50.0,2.14,34.0,1.45,175.0,24.85,272.0,38.7,1068.0,923.0,105.0,66.0,2224.0,0.0,0.0,1.0,50.0,34.0,165.0,257.0
21978,17031821600,4393,1637,0,0.0,0.0,0,0,0,0,0,0,12.6,73478.0,0,1,0,1,0,0,0,0,2613.0,59.48,542.0,12.33,644.0,14.67,300.0,6.84,1384.0,31.51,919.0,20.93,47.0,1.06,0.0,0.0,5.0,0.12,258.0,5.86,345.0,7.85,13.0,0.77,140.0,8.54,1105.0,1088.0,514.0,2301.0,1609.0,60.0,0.0,11.0,412.0,603.0,43.0,228.0
21979,17031821700,4889,1771,0,0.0,0.0,0,0,0,0,0,0,3.1,105863.0,0,1,0,1,0,0,0,0,642.0,13.14,87.0,1.77,146.0,2.99,99.0,2.03,517.0,10.58,79.0,1.62,3.0,0.07,0.0,0.0,1.0,0.01,42.0,0.85,83.0,1.69,9.0,0.52,7.0,0.41,765.0,1269.0,642.0,4139.0,526.0,32.0,0.0,8.0,184.0,345.0,80.0,51.0
21980,17031821800,5337,1912,0,8.0,0.15,0,0,0,0,0,0,8.4,90882.0,0,1,0,1,0,0,0,0,3361.0,62.97,607.0,11.37,856.0,16.04,366.0,6.86,2528.0,47.36,537.0,10.07,65.0,1.22,3.0,0.06,19.0,0.36,209.0,3.91,388.0,7.27,72.0,3.75,77.0,4.01,910.0,1379.0,623.0,4069.0,860.0,92.0,3.0,19.0,294.0,583.0,121.0,121.0
21981,17031821900,5233,1872,0,158.0,3.02,0,0,0,0,0,0,5.1,83011.0,0,1,0,1,0,0,0,0,1212.0,23.16,152.0,2.9,312.0,5.97,147.0,2.8,1023.0,19.54,108.0,2.06,13.0,0.24,0.0,0.0,6.0,0.11,63.0,1.19,142.0,2.71,18.0,0.97,25.0,1.34,994.0,1286.0,816.0,4206.0,709.0,49.0,0.0,10.0,259.0,504.0,93.0,101.0
21982,17031822000,4349,1848,0,4.0,0.09,0,1,0,0,0,1,8.1,65000.0,0,1,0,1,0,0,0,0,2186.0,50.26,813.0,18.69,533.0,12.26,241.0,5.55,1981.0,45.55,29.0,0.67,11.0,0.26,0.0,0.0,12.0,0.28,152.0,3.5,331.0,7.61,35.0,1.88,84.0,4.53,1397.0,952.0,697.0,3986.0,40.0,18.0,0.0,17.0,288.0,588.0,101.0,172.0
21983,17031822101,4480,1659,0,0.0,0.0,0,0,0,0,0,0,6.6,80792.0,0,1,0,1,0,0,0,0,3291.0,73.46,815.0,18.19,771.0,17.21,406.0,9.06,2841.0,63.4,128.0,2.86,54.0,1.2,0.0,0.0,9.0,0.2,259.0,5.79,517.0,11.55,45.0,2.73,85.0,5.15,986.0,1070.0,595.0,3839.0,148.0,71.0,0.0,15.0,407.0,787.0,56.0,112.0
21984,17031822102,4414,2015,0,120.0,2.72,0,0,0,0,1,0,11.6,79125.0,0,1,0,1,0,0,0,1,1865.0,42.26,720.0,16.3,370.0,8.39,372.0,8.42,1498.0,33.93,206.0,4.66,27.0,0.6,0.0,0.0,1.0,0.02,135.0,3.05,275.0,6.23,111.0,5.49,59.0,2.94,1234.0,786.0,1054.0,3256.0,601.0,141.0,0.0,5.0,411.0,728.0,262.0,132.0
21985,17031822200,3703,1304,0,0.0,0.0,0,0,0,0,0,0,3.9,96603.0,1,1,1,1,1,0,0,0,3703.0,99.99,635.0,17.15,877.0,23.68,548.0,14.79,3265.0,88.16,62.0,1.67,42.0,1.13,1.0,0.03,12.0,0.32,321.0,8.67,691.0,18.66,50.0,3.86,44.0,3.4,687.0,877.0,548.0,3265.0,62.0,42.0,1.0,12.0,321.0,691.0,50.0,43.0
21986,17031822301,3836,1280,0,0.0,0.0,0,0,0,0,0,0,14.8,73438.0,0,1,0,1,0,0,0,0,2937.0,76.57,897.0,23.39,746.0,19.45,389.0,10.15,2580.0,67.25,49.0,1.28,63.0,1.64,0.0,0.0,3.0,0.08,242.0,6.32,433.0,11.29,50.0,3.9,95.0,7.39,1241.0,929.0,545.0,3386.0,70.0,67.0,0.0,5.0,308.0,553.0,91.0,123.0
21987,17031822302,4484,1574,0,288.0,6.42,0,0,0,0,0,0,14.7,75750.0,0,1,0,1,0,0,0,0,1256.0,28.02,441.0,9.84,243.0,5.43,221.0,4.94,1104.0,24.61,14.0,0.32,36.0,0.81,0.0,0.0,0.0,0.0,102.0,2.28,197.0,4.4,50.0,3.19,69.0,4.39,1314.0,969.0,784.0,3711.0,255.0,94.0,1.0,24.0,399.0,768.0,109.0,230.0
21988,17031822400,6226,2219,0,0.0,0.0,0,1,0,0,0,1,33.5,44397.0,0,1,0,1,0,0,0,0,2656.0,42.67,1245.0,20.0,688.0,11.05,273.0,4.39,2354.0,37.81,81.0,1.3,41.0,0.66,0.0,0.0,9.0,0.14,172.0,2.76,320.0,5.14,75.0,3.38,144.0,6.5,3240.0,1563.0,736.0,5399.0,244.0,108.0,1.0,16.0,458.0,801.0,162.0,325.0
21989,17031822500,4455,1607,0,79.0,1.77,0,0,0,0,1,0,7.6,76667.0,1,1,1,1,1,0,0,1,4455.0,100.0,902.0,20.25,1031.0,23.14,692.0,15.53,3856.0,86.55,125.0,2.81,92.0,2.07,0.0,0.0,22.0,0.49,360.0,8.08,714.0,16.03,134.0,8.36,162.0,10.1,849.0,1031.0,692.0,3856.0,125.0,92.0,0.0,22.0,360.0,714.0,131.0,159.0
21990,17031822601,4470,1721,0,0.0,0.0,0,0,0,0,0,0,3.5,94886.0,0,1,0,1,0,0,0,0,3521.0,78.76,543.0,12.15,761.0,17.02,697.0,15.6,3188.0,71.32,78.0,1.75,43.0,0.96,5.0,0.11,1.0,0.02,205.0,4.6,414.0,9.27,50.0,2.93,108.0,6.28,714.0,991.0,839.0,4048.0,97.0,56.0,5.0,1.0,263.0,559.0,62.0,134.0
